N,Nx,num_blocks,num_threads_per_block,runtime-avg,runtime-std,eff-bandwidth,eff-bw-std,speedup
1024,1024,64,256,0.0280831999999999,0.006178327713332575,3.948268222424796,2.2007848296021137,27.011226640838746
1024,1024,64,512,0.02696704,0.004249634538012259,4.111686197076135,2.2007848296021137,28.129215516423013
1024,1024,128,32,0.0785318399999999,0.05432042754470826,1.4119114762114326,2.2007848296021137,9.659288258112902
1024,1024,128,64,0.09054336,0.07652894730475064,1.2246067093600237,2.2007848296021137,8.377883038579528
1024,1024,128,128,0.05642752,0.03816600246851378,1.9649987478450237,2.2007848296021137,13.443115699573541
1024,1024,128,256,0.03782656,0.012702162486757915,2.9312738494856525,2.2007848296021137,20.053678685029777
1024,1024,128,512,0.02770304,0.005903664091618584,4.002449050501317,2.2007848296021137,27.38189310631613
1024,1024,256,32,0.0741503999999999,0.150180126656847,1.4953392853443817,2.2007848296021137,10.230041645088916
1024,1024,256,64,0.03477248,0.007497417895071164,3.188728734447471,2.2007848296021137,21.815000828241182
1024,1024,256,128,0.0694592,0.042854098644897434,1.5963328996590804,2.2007848296021137,10.920967704782088
1024,1024,256,256,0.03288448,0.021984919689641808,3.3718035420964547,2.2007848296021137,23.06746769296641
1024,1024,256,512,0.02635648,0.008738138346352729,4.206935301830897,2.2007848296021137,28.780841751250545
1024,2048,8,32,0.11876608,0.043363538433726784,1.0346388463776863,1.9234368176283172,6.570789235444161
1024,2048,8,64,0.03414656,0.003924665740331695,3.598605540353113,1.9234368176283172,22.854040934135092
1024,2048,8,128,0.11306368,0.0665787667645872,1.0868211613136949,1.9234368176283172,6.902188925744324
1024,2048,8,256,0.03027328,0.006537923698953157,4.059024988372585,1.9234368176283172,25.77807492283294
1024,2048,8,512,0.02826624,0.003823416636116621,4.3472354299687535,1.9234368176283172,27.6084431463081
1024,2048,16,32,0.1214707199999999,0.09888310609145175,1.0116018082382323,1.9234368176283172,6.424485505642023
1024,2048,16,64,0.0289792,0.0074639442656011315,4.240282685512367,1.9234368176283172,26.929207155473577
1024,2048,16,128,0.03512064,0.014491920308916965,3.498797288432101,1.9234368176283172,22.22017821998403
1024,2048,16,256,0.02776832,0.006408070111975992,4.425186687563381,1.9234368176283172,28.10349635843652
1024,2048,16,512,0.0348096,0.030592531376138196,3.530060672917815,1.9234368176283172,22.41872586872299
1024,2048,32,32,0.03765504,0.004703759812462083,3.263308178666123,1.9234368176283172,20.724632877827244
1024,2048,32,64,0.1193561599999999,0.06879052977922614,1.0295237380291056,1.9234368176283172,6.538304181366932
1024,2048,32,128,0.0974144,0.042016807303743346,1.2614151501215425,1.9234368176283172,8.011001248274383
1024,2048,32,256,0.02704512,0.005382715488177567,4.543518387050972,1.9234368176283172,28.854997870222057
1024,2048,32,512,0.0880076799999999,0.040261989252395367,1.3962417825353426,1.9234368176283172,8.867258857407682
1024,2048,64,32,0.03342208,0.02596248712071515,3.676611389835701,1.9234368176283172,23.34944084868147
1024,2048,64,64,0.0733324799999999,0.11798792575694599,1.6756558621773057,1.9234368176283172,10.641763104151137
1024,2048,64,128,0.03737344,0.032647031817710476,3.2878964312624155,1.9234368176283172,20.88078806767319
1024,2048,64,256,0.02732544,0.009318741751974889,4.496908375491849,1.9234368176283172,28.558986790327985
1024,2048,64,512,0.03443584,0.022271897164512052,3.568375274132996,1.9234368176283172,22.662054417720025
1024,2048,128,32,0.0903116799999999,0.0668759196713832,1.3606213504166904,1.9234368176283172,8.6410404501378
1024,2048,128,64,0.1127488,0.023945461588088045,1.089856388715445,1.9234368176283172,6.921465062154985
1024,2048,128,128,0.03537152,0.0065060079229380995,3.4739813273503657,1.9234368176283172,22.062576898021344
1024,2048,128,256,0.02664704,0.004721315251777482,4.611393985973677,1.9234368176283172,29.28606254202718
1024,2048,128,512,0.02847616,0.0031656330551723772,4.315188564750303,1.9234368176283172,27.404919764459112
1024,2048,256,32,0.03451648,0.011112442055039027,3.560038567084476,1.9234368176283172,22.609109619517977
1024,2048,256,64,0.0279462399999999,0.0033447746471175002,4.397013694865571,1.9234368176283172,27.92457518435048
1024,2048,256,128,0.05468544,0.06381096076046262,2.2470332139596936,1.9234368176283172,14.270469068181583
1024,2048,256,256,0.0321024,0.002694911748709656,3.827751196172248,1.9234368176283172,24.30930023923133
1024,2048,256,512,0.10285312,0.05997894292188384,1.1947133932349352,1.9234368176283172,7.5873914179744855
1024,4096,8,32,0.05099136,0.008541748117725475,2.653155448452444,0.7980487486770091,16.154426946055175
1024,4096,8,64,0.04334208,0.0114046936021973,3.1214008328165144,0.7980487486770091,19.00546074392369
1024,4096,8,128,0.0286336,0.00256617588381363,4.724798998658918,0.7980487486770091,28.768167467590523
1024,4096,8,256,0.08279168,0.1833145580177052,1.6340772962693837,0.7980487486770091,9.94950458790062
1024,4096,8,512,0.02990336,0.00763411917468763,4.5241740261963885,0.7980487486770091,27.54661014681962
1024,4096,16,32,0.04909696,0.018846248973557047,2.755527116302109,0.7980487486770091,16.77774346924942
1024,4096,16,64,0.02780672,0.002232090416328753,4.865298913643897,0.7980487486770091,29.623637739366597
1024,4096,16,128,0.02892288,0.0069466273370607685,4.67754264471588,0.7980487486770091,28.48043486679058
1024,4096,16,256,0.0306752,0.013141462120578516,4.410338143125392,0.7980487486770091,26.853490767786354
1024,4096,16,512,0.03709952,0.018125878969765852,3.6466241236544303,0.7980487486770091,22.20341934343086
1024,4096,32,32,0.028096,0.0023789476665113923,4.815205175398634,0.7980487486770091,29.318628986332573
1024,4096,32,64,0.03518464,0.00773438036130454,3.845087077997672,0.7980487486770091,23.41181265461292
1024,4096,32,128,0.02890368,0.004332498266204693,4.680649820645676,0.7980487486770091,28.499353715513042
1024,4096,32,256,0.0306252799999999,0.010489906686586874,4.417527108584804,0.7980487486770091,26.89726265359868
1024,4096,32,512,0.03471488,0.012601404975636644,3.897118601821467,0.7980487486770091,23.728620119095904
1024,4096,64,32,0.0298176,0.009269801292368677,4.537186245975532,0.7980487486770091,27.625838430993774
1024,4096,64,64,0.02920064,0.007498147653920935,4.633049296453778,0.7980487486770091,28.209525544645597
1024,4096,64,128,0.02765312,0.0031675512140032303,4.892323347528236,0.7980487486770091,29.78818303323459
1024,4096,64,256,0.06819968,0.015510749903212289,1.9837043899326217,0.7980487486770091,12.078300074135246
1024,4096,64,512,0.03067776,0.009878393262064432,4.4099701088997385,0.7980487486770091,26.85124989568991
1024,4096,128,32,0.03446656,0.004958803468579895,3.925196033720801,0.7980487486770091,23.89957686522821
1024,4096,128,64,0.02748416,0.002049422839077708,4.922399105812222,0.7980487486770091,29.971307109258568
1024,4096,128,128,0.02926976,0.005595409318360901,4.622108435737088,0.7980487486770091,28.142909268815323
1024,4096,128,256,0.0286899199999999,0.004800178485570441,4.715523940394398,0.7980487486770091,28.71169386321059
1024,4096,128,512,0.1521625599999999,0.07802381580756801,0.8891017909267565,0.7980487486770091,5.413527480084461
1024,4096,256,32,0.03177472,0.005633298941117895,4.25772452465356,0.7980487486770091,25.92426306195617
1024,4096,256,64,0.03801984,0.018816567610483587,3.558352812847187,0.7980487486770091,21.665956511126822
1024,4096,256,128,0.03822208,0.01916660892002808,3.539524918790396,0.7980487486770091,21.551317981648303
1024,4096,256,256,0.0427532799999999,0.01985526612664761,3.1643888985359725,0.7980487486770091,19.267204761833522
1024,4096,256,512,0.03931776,0.014208933062454056,3.440887899208908,0.7980487486770091,20.95074083569359
1024,8192,8,32,0.05220096,0.0023300109527639567,2.8119021921435925,1.120267812729242,16.077484398754354
1024,8192,8,64,0.13392528,0.3936400809313334,1.09601408976707,1.120267812729242,6.266629571355012
1024,8192,8,128,0.038208,0.010235540695698493,3.841708381909548,1.120267812729242,21.965560092127305
1024,8192,8,256,0.0434368,0.017382945204999067,3.3792543156033594,1.120267812729242,19.32140765433918
1024,8192,8,512,0.0293696,0.00153613888261012,4.99782066681194,1.120267812729242,28.575810361734582
1024,8192,16,32,0.0395135999999999,0.010261498266169516,3.714771467444121,1.120267812729242,21.239778709102744
1024,8192,16,64,0.0377331199999999,0.008420098773767443,3.890057166118254,1.120267812729242,22.242001721564563
1024,8192,16,128,0.1337279999999999,0.02953186681084181,1.0976309662598709,1.120267812729242,6.275874312036377
1024,8192,16,256,0.0309619199999999,0.011689705848591744,4.74079107032122,1.120267812729242,27.106204008020264
1024,8192,16,512,0.0329216,0.009748495952367901,4.458592348367029,1.120267812729242,25.49268929821151
1024,8192,32,32,0.0430336,0.025256892392638095,3.410915978584175,1.120267812729242,19.502438094884
1024,8192,32,64,0.0393395199999999,0.00959662109425326,3.731209578967918,1.120267812729242,21.333766146612927
1024,8192,32,128,0.04067712,0.027183740520636594,3.6085149060700457,1.120267812729242,20.63224043393436
1024,8192,32,256,0.0386752,0.019363746194024544,3.795300188648022,1.120267812729242,21.70021409068344
1024,8192,32,512,0.0382144,0.01491962037050541,3.841064987439289,1.120267812729242,21.96188138502763
1024,8192,64,32,0.0385472,0.016423356376411003,3.807902878963972,1.120267812729242,21.772271915988714
1024,8192,64,64,0.03555584,0.0074863492197465645,4.128266801065592,1.120267812729242,23.60400204298366
1024,8192,64,128,0.03435392,0.018359524362755154,4.272699996274078,1.120267812729242,24.42982110920675
1024,8192,64,256,0.02829952,0.00405402323953214,5.18680153783527,1.120267812729242,29.656337633995204
1024,8192,64,512,0.03273472,0.008741748926463936,4.484046109329787,1.120267812729242,25.638225101665753
1024,8192,128,32,0.02927232,0.003563767654229627,5.014429804538895,1.120267812729242,28.67077566793476
1024,8192,128,64,0.0326848,0.010555259542043484,4.490894662228313,1.120267812729242,25.67738275895829
1024,8192,128,128,0.0284479999999999,0.004255167838444604,5.159729817772779,1.120267812729242,29.50155089988762
1024,8192,128,256,0.03224192,0.00982885039869872,4.552582285918456,1.120267812729242,26.030091260073842
1024,8192,128,512,0.0290572799999999,0.004125926921311137,5.051539368309766,1.120267812729242,28.88295532135158
1024,8192,256,32,0.04237824,0.021533342520533127,3.463664226168901,1.120267812729242,19.804034334601912
1024,8192,256,64,0.03746176,0.017539142589456876,3.918235391396452,1.120267812729242,22.403115069873923
1024,8192,256,128,0.0318272,0.010864047128027382,4.611904090086467,1.120267812729242,26.369272823245527
1024,8192,256,256,0.03496192,0.02422046311475691,4.198396251006809,1.120267812729242,24.00497798747895
1024,8192,256,512,0.04879104,0.02974115893908642,3.008421092397292,1.120267812729242,17.201111515556953
1024,16384,8,32,0.07019648,0.020206143762727218,2.276866315348006,0.5722371381076744,13.07429831239401
1024,16384,8,64,0.04646016,0.005824529792752944,3.4401087031986117,0.5722371381076744,19.7539078642863
1024,16384,8,128,0.03054336,0.012158235380732683,5.232823133014835,0.5722371381076744,30.048092940658787
1024,16384,8,256,0.02832128,0.005188684961208057,5.643389026484678,0.5722371381076744,32.405658218837566
1024,16384,8,512,0.0306304,0.0015543624630911107,5.217953430839951,0.5722371381076744,29.962707636857502
1024,16384,16,32,0.03988096,0.011282339312983811,4.007626716307732,0.5722371381076744,23.012728881150302
1024,16384,16,64,0.03198976,0.012782954383603972,4.996223815620999,0.5722371381076744,28.6894843850032
1024,16384,16,128,0.0352396799999999,0.005123392875819695,4.5354555083360575,0.5722371381076744,26.043645118230433
1024,16384,16,256,0.03627776,0.02294276839093312,4.4056744619292925,0.5722371381076744,25.298412029849693
1024,16384,16,512,0.03173888,0.011324518033598603,5.03571647039845,0.5722371381076744,28.91626043515083
1024,16384,32,32,0.02865792,0.0031625148473959763,5.577097038724374,0.5722371381076744,32.02499413774621
1024,16384,32,64,0.03465088,0.015302962655205038,4.6125235713494135,0.5722371381076744,26.48618794097004
1024,16384,32,128,0.02960896,0.0035477875321576592,5.397960643264741,0.5722371381076744,30.99635110453052
1024,16384,32,256,0.0296012799999999,0.00487093785904385,5.3993611346536365,0.5722371381076744,31.004393053273475
1024,16384,32,512,0.0380159999999999,0.007554496762414643,4.204229818181818,0.5722371381076744,24.14166982323239
1024,16384,64,32,0.03176832,0.012741152324652586,5.031049824731053,0.5722371381076744,28.88946346549015
1024,16384,64,64,0.03655808,0.012559524678904055,4.3718926368124365,0.5722371381076744,25.104428897797693
1024,16384,64,128,0.0323072,0.008504798959019157,4.947132551505547,0.5722371381076744,28.407590877575274
1024,16384,64,256,0.03715072,0.008831084396984702,4.302150826901874,0.5722371381076744,24.70395513195976
1024,16384,64,512,0.0349248,0.0067999498037363,4.57634691588785,0.5722371381076744,26.27845313358988
1024,16384,128,32,0.02985088,0.008411119903239204,5.354214038849105,0.5722371381076744,30.745147881737488
1024,16384,128,64,0.03596416,0.0072969842610948995,4.444091027511834,0.5722371381076744,25.51900892444033
1024,16384,128,128,0.03365504,0.007327473168835216,4.749006412353098,0.5722371381076744,27.269904299623473
1024,16384,128,256,0.0305139199999999,0.005530008935496097,5.237871789924075,0.5722371381076744,30.07708350811705
1024,16384,128,512,0.11108352,0.06037956873336046,1.4388092920353983,0.5722371381076744,8.261979094648783
1024,16384,256,32,0.03831424,0.01805153327116564,4.171503878662345,0.5722371381076744,23.953749832960277
1024,16384,256,64,0.0356224,0.006756043023348305,4.486727473948975,0.5722371381076744,25.763837360761766
1024,16384,256,128,0.03881472,0.01348542950595197,4.117716185199842,0.5722371381076744,23.64488833102493
1024,16384,256,256,0.03084416,0.00989015432842178,5.181791326721169,0.5722371381076744,29.755056386687137
1024,16384,256,512,0.03191424,0.0055567604567169655,5.008046588858139,0.5722371381076744,28.7573735110095
1024,32768,8,32,0.06040064,0.011158559983555225,2.8446056455030937,0.9454886926329107,16.278140099177758
1024,32768,8,64,0.0738175999999999,0.027259645974711408,2.327575016473036,0.9454886926329107,13.3194533552974
1024,32768,8,128,0.09916432,0.2897206764728629,1.7326393357610883,0.9454886926329107,9.914958122034218
1024,32768,8,256,0.06542336,0.07919743301967937,2.626217937079355,0.9454886926329107,15.028425320863986
1024,32768,8,512,0.0836096,0.1445919344915196,2.054979350887936,0.9454886926329107,11.759535747091244
1024,32768,16,32,0.0394496,0.003752207528020449,4.355329370538611,0.9454886926329107,24.923195165476965
1024,32768,16,64,0.03310592,0.013578687865916941,5.189887534797401,0.9454886926329107,29.698920313949895
1024,32768,16,128,0.04136064,0.009021201078939915,4.15409436449726,0.9454886926329107,23.77163602884288
1024,32768,16,256,0.0383744,0.010892980492041652,4.477359946631087,0.9454886926329107,25.621510173448968
1024,32768,16,512,0.05325696,0.05705024575208507,3.226169904102675,0.9454886926329107,18.461626048501458
1024,32768,32,32,0.0319616,0.01077840012865082,5.375700889066878,0.9454886926329107,30.762229675610733
1024,32768,32,64,0.03717632,0.008306066692083162,4.621651673323234,0.9454886926329107,26.447213710232752
1024,32768,32,128,0.03210112,0.009894279257564276,5.352336664141314,0.9454886926329107,30.62852884883768
1024,32768,32,256,0.03735168,0.006967660336153019,4.599953778143312,0.9454886926329107,26.3230483876495
1024,32768,32,512,0.0323136,0.004951338674203843,5.317142055852644,0.9454886926329107,30.427129134482076
1024,32768,64,32,0.0322099199999999,0.01098801705616623,5.334257319980925,0.9454886926329107,30.525070537275575
1024,32768,64,64,0.04245248,0.02212107267802807,4.047254754869444,0.9454886926329107,23.16025070855696
1024,32768,64,128,0.02987904,0.002220784630110118,5.750385605963244,0.9454886926329107,32.9063477273701
1024,32768,64,256,0.02955776,0.0013785935248167489,5.812889797332409,0.9454886926329107,33.2640254200589
1024,32768,64,512,0.03475456,0.008863975547499365,4.9436966411314085,0.9454886926329107,28.290102939010023
1024,32768,128,32,0.0302771199999999,0.0032394986278743813,5.674780214762831,0.9454886926329107,32.47369895155165
1024,32768,128,64,0.03255296,0.008840795234215831,5.278045423089021,0.9454886926329107,30.203400243787357
1024,32768,128,128,0.0442368,0.03725800209351006,3.884006111111111,0.9454886926329107,22.226066984953704
1024,32768,128,256,0.0391487999999999,0.017605902040696467,4.388793565473272,0.9454886926329107,25.114692659800625
1024,32768,128,512,0.03304064,0.006839235013752146,5.200141448107542,0.9454886926329107,29.75759791577887
1024,32768,256,32,0.16467456,0.08097444241141769,1.0433669993470756,0.9454886926329107,5.9706252137549365
1024,32768,256,64,0.03319552,0.007966692690613003,5.175879201048817,0.9454886926329107,29.61875819387677
1024,32768,256,128,0.0304768,0.004904054377077536,5.637599798404032,0.9454886926329107,32.26093553128938
1024,32768,256,256,0.03641984,0.009361473707346153,4.717648444803711,0.9454886926329107,26.996551330263944
1024,32768,256,512,0.03568512,0.014473671338903616,4.814779984934897,0.9454886926329107,27.552382617740953
1024,65536,8,32,0.0640575999999999,0.009753304807431513,2.873289111799381,0.589762194381567,18.3548568788091
1024,65536,8,64,0.04228608,0.00707531795469292,4.35263814021068,0.589762194381567,27.805085739799004
1024,65536,8,128,0.03449216,0.00698121102006426,5.336169280439382,0.589762194381567,34.08798057297658
1024,65536,8,256,0.03149056,0.0031346789054064214,5.84479934964637,0.589762194381567,37.33716008861067
1024,65536,8,512,0.04438272,0.06439960810149857,4.147019484339851,0.589762194381567,26.491573296994865
1024,65536,16,32,0.04829696,0.04075934970498548,3.810923184564826,0.589762194381567,24.344556676030955
1024,65536,16,64,0.03268736,0.010085315508530212,5.630800548224146,0.589762194381567,35.970114441790344
1024,65536,16,128,0.0332736,0.006080575411368017,5.531592752452395,0.589762194381567,35.336365166378144
1024,65536,16,256,0.03149184,0.006512388653430731,5.844561785148152,0.589762194381567,37.3356425029468
1024,65536,16,512,0.0324864,0.005338895765980077,5.665632529550827,0.589762194381567,36.19262460598896
1024,65536,32,32,0.04187264,0.015398155719867882,4.395615003209732,0.589762194381567,28.07962621893436
1024,65536,32,64,0.03007104,0.0036453267398135936,6.120706321031798,0.589762194381567,39.09968128804324
1024,65536,32,128,0.03059968,0.004644653115142185,6.014965012967456,0.589762194381567,38.424195285702325
1024,65536,32,256,0.03713536,0.006865473781174902,4.956354391286364,0.589762194381567,31.661685250930645
1024,65536,32,512,0.0312358399999999,0.0033594960891975044,5.892462139900832,0.589762194381567,37.64163473753239
1024,65536,64,32,0.0409740799999999,0.0076395550585968905,4.492010671331731,0.589762194381567,28.69541134297592
1024,65536,64,64,0.0314368,0.0046151056325939065,5.854794527687296,0.589762194381567,37.40101028094462
1024,65536,64,128,0.05148416,0.06845514023533879,3.5750025757048385,0.589762194381567,22.837472341007405
1024,65536,64,256,0.03064192,0.0041201587542229485,6.006673361460378,0.589762194381567,38.37122739045072
1024,65536,64,512,0.03578496,0.010871308371424297,5.143389977465394,0.589762194381567,32.85648719462031
1024,65536,128,32,0.0379391999999999,0.020870273085577967,4.851341214574901,0.589762194381567,30.99085062415662
1024,65536,128,64,0.0321216,0.006985449257802489,5.729976234309624,0.589762194381567,36.60365859733014
1024,65536,128,128,0.0344704,0.010623329296096398,5.339537823988116,0.589762194381567,34.109499164500555
1024,65536,128,256,0.0326464,0.005164812226338275,5.63786526563419,0.589762194381567,36.01524455989021
1024,65536,128,512,0.03535488,0.011694506717254046,5.205957554034974,0.589762194381567,33.25617510227725
1024,65536,256,32,0.0337779199999999,0.01295005406011496,5.449003509037858,0.589762194381567,34.80877685778175
1024,65536,256,64,0.03345408,0.009411727515534365,5.501750596877869,0.589762194381567,35.14573050581573
1024,65536,256,128,0.03250432,0.0086521163438009,5.662509002126487,0.589762194381567,36.172671201858705
1024,65536,256,256,0.03101056,0.0030128460254937243,5.935268650678995,0.589762194381567,37.915086989722205
1024,65536,256,512,0.03837696,0.0071846207304213355,4.796002721632981,0.589762194381567,30.63734282236008
1024,131072,8,32,0.065728,0.0039017151783969756,2.991053959104187,1.2449748942280345,21.022520691333984
1024,131072,8,64,0.04442368,0.010525848939316011,4.425477462110298,1.2449748942280345,31.104317337059875
1024,131072,8,128,0.0410175999999999,0.001999679974395903,4.792966790450928,1.2449748942280345,33.68720354189429
1024,131072,8,256,0.03470976,0.0061078011406179005,5.663997521849761,1.2449748942280345,39.8092133163698
1024,131072,8,512,0.1232550399999999,0.13238092447317815,1.595034122937285,1.2449748942280345,11.210642907584152
1024,131072,16,32,0.0417216,0.004786594614128085,4.712091449608836,1.2449748942280345,33.11877396840006
1024,131072,16,64,0.0370764799999999,0.015623740922922397,5.30244496306014,1.2449748942280345,37.268053493751395
1024,131072,16,128,0.0310656,0.005967227832084175,6.328414536464772,1.2449748942280345,44.47904563246807
1024,131072,16,256,0.0301849599999999,0.0008967863216322304,6.513044729030617,1.2449748942280345,45.77671264099752
1024,131072,16,512,0.03898112,0.004351604687928351,5.043364444736324,1.2449748942280345,35.44711491101333
1024,131072,32,32,0.03627136,0.0022264374173403875,5.420144009598757,1.2449748942280345,38.09529722624131
1024,131072,32,64,0.03279616,0.008767977226247796,5.9944821169307625,1.2449748942280345,42.132013016157984
1024,131072,32,128,0.0387916799999999,0.019664655871891073,5.067993823005345,1.2449748942280345,35.620221655777826
1024,131072,32,256,0.0424704,0.01962400706617535,4.629012079566004,1.2449748942280345,32.53485345087402
1024,131072,32,512,0.0446067199999999,0.022802891942909347,4.407317879996556,1.2449748942280345,30.976683333811653
1024,131072,64,32,0.0408550399999999,0.0164521357187023,4.812037746725985,1.2449748942280345,33.82124310733763
1024,131072,64,64,0.0410278399999999,0.014768662520350312,4.791770530059589,1.2449748942280345,33.678795666552354
1024,131072,64,128,0.04040192,0.014891511189039882,4.866006234951209,1.2449748942280345,34.20055878532505
1024,131072,64,256,0.03774976,0.005011285141890584,5.20787402685474,1.2449748942280345,36.603364895564894
1024,131072,64,512,0.03364736,0.005965397967165868,5.842835652603948,1.2449748942280345,41.0661710160916
1024,131072,128,32,0.03680512,0.0042917961306039075,5.341539291924602,1.2449748942280345,37.542826650205186
1024,131072,128,64,0.03866368,0.009248928580832122,5.084771926107395,1.2449748942280345,35.73814598093094
1024,131072,128,128,0.0389964799999999,0.009373723864789987,5.041377955753955,1.2449748942280345,35.433152940983476
1024,131072,128,256,0.0449664,0.022266457164681588,4.372064355251919,1.2449748942280345,30.72890513805864
1024,131072,128,512,0.0395584,0.03013445708818893,4.969766083158064,1.2449748942280345,34.929831337971194
1024,131072,256,32,0.06228992,0.09491881885147961,3.1561445997040933,1.2449748942280345,22.182854625595922
1024,131072,256,64,0.0399987199999999,0.013708836601254682,4.915057147428717,1.2449748942280345,34.54531144996648
1024,131072,256,128,0.03233408,0.006931725434070029,6.080148085982343,1.2449748942280345,42.73411335655753
1024,131072,256,256,0.03876352,0.013043967919820256,5.071675498613128,1.2449748942280345,35.646098187161535
1024,131072,256,512,0.04995456,0.03598377343340468,3.935496471673456,1.2449748942280345,27.660502664821788
1024,262144,8,32,0.08120576,0.02198525124047028,2.5737583052236688,1.6877434156555022,22.67868683206585
1024,262144,8,64,0.08172032,0.10793037173980873,2.5575523839358434,1.6877434156555022,22.535888258879798
1024,262144,8,128,0.03424896,0.004799577936999599,6.10249184886198,1.6877434156555022,53.7721437380843
1024,262144,8,256,0.03292416,0.0024954071090705827,6.348043480289245,1.6877434156555022,55.93582341963773
1024,262144,8,512,0.0494336,0.044426187112257334,4.227974479544278,1.6877434156555022,37.254822630759236
1024,262144,16,32,0.047776,0.006712599099206407,4.3746650877428,1.6877434156555022,38.54738780977687
1024,262144,16,64,0.03267456,0.00747176542101441,6.396535997179457,1.6877434156555022,56.363115524735456
1024,262144,16,128,0.0762176,0.06754368305030456,2.742201266269209,1.6877434156555022,24.1629229994109
1024,262144,16,256,0.0455104,0.021323104214285966,4.592444786949795,1.6877434156555022,40.46635494304379
1024,262144,16,512,0.0472896,0.021241591403030516,4.419660966301258,1.6877434156555022,38.94386926512171
1024,262144,32,32,0.03958528,0.008705703166698638,5.27984137618832,1.6877434156555022,46.523354135676186
1024,262144,32,64,0.03195776,0.004370096883746781,6.540007786277886,1.6877434156555022,57.627318059835844
1024,262144,32,128,0.03194368,0.003142296807538503,6.542890463215259,1.6877434156555022,57.65271878505857
1024,262144,32,256,0.03182336,0.003113375805563258,6.567628284128388,1.6877434156555022,57.870696243259665
1024,262144,32,512,0.0392384,0.006777544097975313,5.326516861849617,1.6877434156555022,46.934635459139514
1024,262144,64,32,0.03922816,0.006314186828615912,5.327907279668483,1.6877434156555022,46.94688713413782
1024,262144,64,64,0.03971968,0.009981466687149072,5.261975907963004,1.6877434156555022,46.365932454639605
1024,262144,64,128,0.03540608,0.004967169699805581,5.903053917067352,1.6877434156555022,52.01479519901384
1024,262144,64,256,0.04320512,0.014581044659416554,4.837482206553298,1.6877434156555022,42.625503644010244
1024,262144,64,512,0.04199552,0.00982005514716355,4.976816556432685,1.6877434156555022,43.853249108473946
1024,262144,128,32,0.0355353599999999,0.010283723818408388,5.881578214826022,1.6877434156555022,51.82556191916741
1024,262144,128,64,0.0378816,0.0058994887914123545,5.517295975671566,1.6877434156555022,48.61568677141145
1024,262144,128,128,0.03633792,0.01934049062183532,5.751677565254147,1.6877434156555022,50.680941561869794
1024,262144,128,256,0.04069632,0.010885180256964052,5.135697754293263,1.6877434156555022,45.25323174183562
1024,262144,128,512,0.04044416,0.007374434078173953,5.167717644080135,1.6877434156555022,45.53537519384504
1024,262144,256,32,0.0421017599999999,0.015589657344104777,4.964258008026269,1.6877434156555022,43.74258938343443
1024,262144,256,64,0.03200768,0.004429113669046364,6.529807822122689,1.6877434156555022,57.53744101415347
1024,262144,256,128,0.06767872,0.05428408865367457,3.0881789613042328,1.6877434156555022,27.211507546240533
1024,262144,256,256,0.0329536,0.0037325180062079627,6.342372281996504,1.6877434156555022,55.88585162167107
1024,262144,256,512,0.04776064,0.0640437924307001,4.376071996355158,1.6877434156555022,38.55978479350151
1024,524288,8,32,0.0729561599999999,0.005993456485201173,3.0389757776725093,1.3205486590659172,39.556806169623016
1024,524288,8,64,0.0561971199999999,0.026169985747542927,3.945255612244898,1.3205486590659172,51.353391063456726
1024,524288,8,128,0.03463168,0.007239437355669753,6.401999645180367,1.3205486590659172,83.33158195039917
1024,524288,8,256,0.0337638399999999,0.0034116077304793798,6.566551762832663,1.3205486590659172,85.47347339639119
